Product id,Product Ref,Color Code,Product Supplier,Component category,Component Supplier Code,Component Ref,weight,Composition,Raw material,Process Step,Climate change - kg CO2 eq,Land use - Pt,Water use - m3 eq,Acidification - mol H+ eq,Ozone depletion - kg CFC-11 eq,Ionising radiation - kg U235 eq,Particulate matter - Disease occurence,Resource use fossils - MJ,Climate change fossil - kg CO2 eq,Eutrophication marine - kg N eq,Human toxicity cancer - CTUh,Climate change landuse - kg CO2 eq,Climate change biogenic - kg CO2 eq,Ecotoxicity fresh water - CTUe,Eutrophication freshwater - kg P eq,Human toxicity non cancer - CTUh,Eutrophication terrestrial - mol N eq,Resource use minerals metals - kg SB eq,Photochemical ozone formation - kg NMVOC eq,material_id,component_id,source
793c4c1e-a3f1-4457-a2dc-bd3c1eeda15d,2616083001,DEFAULT,CHOICE_PLOT_357,,,,182,,,PRODUCT IMPACT,4.249197515,209.196378828,9.526684576,0.0312632,0.000000037,1.314037508,0.000000221,71.257895846,0.242119606,0.028108578,0.000000001,0,0.000101129,73.953572984,0.005167674,0,0.089256327,0.000005825,0.013696939,,,PRODUCT_IMPACT
793c4c1e-a3f1-4457-a2dc-bd3c1eeda15d,2616083001,DEFAULT,,,,,,,,END_OF_LIFE,0.211834971,0.000239621,0,0.000074277,0,-0.025608371,0.000000001,-0.21753233,0,0.000127585,0,0,0,0,0.000001625,0,0.000446836,0.00000001,0.000187889,,,PRODUCT_LIFECYCLE_STEP
793c4c1e-a3f1-4457-a2dc-bd3c1eeda15d,2616083001,DEFAULT,,,,,,,,USE_PHASE,0.183023649,0.820078254,0.051586787,0.000781644,0.000000007,1.240604882,0.000000011,27.297679704,0,0.000231819,0,0,0,1.065233214,0.000036121,0,0.001711141,0.000001485,0.000428443,,,PRODUCT_LIFECYCLE_STEP
793c4c1e-a3f1-4457-a2dc-bd3c1eeda15d,2616083001,DEFAULT,,,,,,,,DISTRIBUTION,0.024531325,0,0,0.000153508,0,0.002981479,0.000000002,0.36449322,0,0.000077519,0,0,0,0,0.000000009,0,0.000809744,0.000000082,0.000152695,,,PRODUCT_LIFECYCLE_STEP
793c4c1e-a3f1-4457-a2dc-bd3c1eeda15d,2616083001,DEFAULT,,,,,,,,WAREHOUSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,PRODUCT_LIFECYCLE_STEP
793c4c1e-a3f1-4457-a2dc-bd3c1eeda15d,2616083001,DEFAULT,,,,,,,,PRODUCT_TRANSPORT,0.070873035,0.026188027,0.000894908,0.001356305,0,0.00308583,0.000000007,0.949373742,0.041943982,0.000423552,0,0,0,0.182758794,0.000001009,0,0.004693783,0.000000141,0.001055953,,,PRODUCT_LIFECYCLE_STEP
793c4c1e-a3f1-4457-a2dc-bd3c1eeda15d,2616083001,DEFAULT,,,,,,,,MANUFACTURING,0.551370298,0.935351683,0.049723229,0.002718689,0.000000004,0.012534806,0.000000008,6.690269664,0,0.000542048,0,0,0,0.822334385,0.000290372,0,0.005660386,0.000000384,0.001465547,,,PRODUCT_LIFECYCLE_STEP
793c4c1e-a3f1-4457-a2dc-bd3c1eeda15d,2616083001,DEFAULT,,MAIN FABRIC (WOVEN),2616083001_MAIN_FABRIC,2616083001_MAIN_FABRIC,182,,,COMPONENT IMPACT,3.207564238,207.414521242,9.424479653,0.026178777,0.000000025,0.080438882,0.000000193,36.173611846,0.200175624,0.026706055,0.000000001,0,0.000101129,71.883246592,0.004838537,0,0.075934437,0.000003724,0.010406412,,cdb747df-4076-4d6c-9946-b3eeee225d7e,COMPONENT_IMPACT
793c4c1e-a3f1-4457-a2dc-bd3c1eeda15d,2616083001,DEFAULT,,MAIN FABRIC (WOVEN),2616083001_MAIN_FABRIC,2616083001_MAIN_FABRIC,,,,SPINNING,1.261624053,2.140235313,0.113774757,0.006220799,0.000000009,0.028681655,0.000000017,15.308414628,0,0.001240293,0,0,0,1.88163353,0.000664418,0,0.012951876,0.000000878,0.003353407,,cdb747df-4076-4d6c-9946-b3eeee225d7e,COMPONENT_LIFECYCLE_STEP
793c4c1e-a3f1-4457-a2dc-bd3c1eeda15d,2616083001,DEFAULT,,MAIN FABRIC (WOVEN),2616083001_MAIN_FABRIC,2616083001_MAIN_FABRIC,,,,COMPONENT_TRANSPORT,0.124073838,0,0,0.001460869,0,0.008625133,0.000000017,1.761048023,0.124073838,0.000616367,0,0,0,0,0.000000139,0,0.006844073,0.000000334,0.001220726,,cdb747df-4076-4d6c-9946-b3eeee225d7e,COMPONENT_LIFECYCLE_STEP
793c4c1e-a3f1-4457-a2dc-bd3c1eeda15d,2616083001,DEFAULT,,MAIN FABRIC (WOVEN),2616083001_MAIN_FABRIC,2616083001_MAIN_FABRIC,,,,DYEING,1.016837292,4.467149907,0.043111871,0.006599384,0.000000006,0.012671624,0.000000089,10.461672856,0,0.000999667,0.000000001,0,0,67.699084515,0.000374559,0,0.010506465,0.00000044,0.003038777,,cdb747df-4076-4d6c-9946-b3eeee225d7e,COMPONENT_LIFECYCLE_STEP
793c4c1e-a3f1-4457-a2dc-bd3c1eeda15d,2616083001,DEFAULT,,MAIN FABRIC (WOVEN),2616083001_MAIN_FABRIC,2616083001_MAIN_FABRIC,,,,WEAVING,0.610488456,1.659897043,0.048191625,0.003122713,0.000000009,0.029386522,0.000000013,8.169667895,0.076101786,0.000585365,0,0,0.000101129,0.797004365,0.000327651,0,0.00581802,0.00000181,0.00157414,,cdb747df-4076-4d6c-9946-b3eeee225d7e,COMPONENT_LIFECYCLE_STEP
793c4c1e-a3f1-4457-a2dc-bd3c1eeda15d,2616083001,DEFAULT,,MAIN FABRIC (WOVEN),2616083001_MAIN_FABRIC,2616083001_MAIN_FABRIC,,1,REGENERATIVE COTTON,MATERIAL IMPACT,0.194540599,199.147238979,9.2194014,0.008775012,0,0.001073948,0.000000056,0.472808443,0,0.023264363,0,0,0,1.505524181,0.00347177,0,0.039814003,0.000000262,0.001219361,1d3a55d1-d610-4b98-8a73-131f145c1ab6,cdb747df-4076-4d6c-9946-b3eeee225d7e,MATERIAL_IMPACT
793c4c1e-a3f1-4457-a2dc-bd3c1eeda15d,2616083001,DEFAULT,,MAIN FABRIC (WOVEN),2616083001_MAIN_FABRIC,2616083001_MAIN_FABRIC,,1,REGENERATIVE COTTON,HARVESTING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1d3a55d1-d610-4b98-8a73-131f145c1ab6,cdb747df-4076-4d6c-9946-b3eeee225d7e,MATERIAL_LIFECYCLE_STEP
793c4c1e-a3f1-4457-a2dc-bd3c1eeda15d,2616083001,DEFAULT,,MAIN FABRIC (WOVEN),2616083001_MAIN_FABRIC,2616083001_MAIN_FABRIC,,1,REGENERATIVE COTTON,PREPARATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1d3a55d1-d610-4b98-8a73-131f145c1ab6,cdb747df-4076-4d6c-9946-b3eeee225d7e,MATERIAL_LIFECYCLE_STEP
793c4c1e-a3f1-4457-a2dc-bd3c1eeda15d,2616083001,DEFAULT,,MAIN FABRIC (WOVEN),2616083001_MAIN_FABRIC,2616083001_MAIN_FABRIC,,1,REGENERATIVE COTTON,RAW_MATERIAL_MODEL,0.194540599,199.147238979,9.2194014,0.008775012,0,0.001073948,0.000000056,0.472808443,0,0.023264363,0,0,0,1.505524181,0.00347177,0,0.039814003,0.000000262,0.001219361,1d3a55d1-d610-4b98-8a73-131f145c1ab6,cdb747df-4076-4d6c-9946-b3eeee225d7e,MATERIAL_LIFECYCLE_STEP
87ffbadc-fcb2-453f-8d25-87d93b1d7840,2616438002,DEFAULT,CHOICE_PLOT_357,,,,473,,,PRODUCT IMPACT,12.894226925,546.182843767,24.881874153,0.090527754,0.000000101,1.908342655,0.000000589,176.240346611,0.62924491,0.074806111,0.000000003,0,0.000262823,193.965962293,0.01448046,0.000000001,0.251181318,0.000014728,0.040589585,,,PRODUCT_IMPACT
87ffbadc-fcb2-453f-8d25-87d93b1d7840,2616438002,DEFAULT,,,,,,,,END_OF_LIFE,0.550727999,0.001383894,0,0.000193638,0,-0.066553237,0.000000002,-0.562889535,0,0.000331774,0,0,0,0,0.000004225,0,0.001163758,0.000000026,0.000488781,,,PRODUCT_LIFECYCLE_STEP
87ffbadc-fcb2-453f-8d25-87d93b1d7840,2616438002,DEFAULT,,,,,,,,USE_PHASE,0.24640239,1.104060831,0.069450629,0.001052317,0.00000001,1.670210435,0.000000014,36.750515948,0,0.000312095,0,0,0,1.434109809,0.00004863,0,0.002303687,0.000001999,0.000576807,,,PRODUCT_LIFECYCLE_STEP
87ffbadc-fcb2-453f-8d25-87d93b1d7840,2616438002,DEFAULT,,,,,,,,DISTRIBUTION,0.063754488,0,0,0.000398952,0,0.007748568,0.000000005,0.94728183,0,0.000201464,0,0,0,0,0.000000024,0,0.002104446,0.000000212,0.00039684,,,PRODUCT_LIFECYCLE_STEP
87ffbadc-fcb2-453f-8d25-87d93b1d7840,2616438002,DEFAULT,,,,,,,,WAREHOUSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,PRODUCT_LIFECYCLE_STEP
87ffbadc-fcb2-453f-8d25-87d93b1d7840,2616438002,DEFAULT,,,,,,,,PRODUCT_TRANSPORT,0.184192008,0.068060093,0.002325777,0.003524902,0.000000001,0.008019767,0.000000018,2.467328462,0.109008261,0.00110077,0,0,0,0.474972031,0.000002623,0,0.012198679,0.000000366,0.002744317,,,PRODUCT_LIFECYCLE_STEP
87ffbadc-fcb2-453f-8d25-87d93b1d7840,2616438002,DEFAULT,,,,,,,,MANUFACTURING,1.24058317,2.104541287,0.111877265,0.006117051,0.000000009,0.028203313,0.000000017,15.053106744,0,0.001219608,0,0,0,1.850252366,0.000653337,0,0.012735869,0.000000864,0.003297481,,,PRODUCT_LIFECYCLE_STEP
87ffbadc-fcb2-453f-8d25-87d93b1d7840,2616438002,DEFAULT,,MAIN FABRIC (WOVEN),2616438002_MAIN_FABRIC,2616438002_MAIN_FABRIC_REANALYSIS,473,,,COMPONENT IMPACT,10.60856687,542.904797661,24.698220481,0.079240894,0.000000081,0.26071381,0.000000534,121.585003162,0.520236649,0.071640399,0.000000003,0,0.000262823,190.206628088,0.013771622,0.000000001,0.22067488,0.000011261,0.03308536,,1bd098a0-17e8-408c-8049-64f1681546e8,COMPONENT_IMPACT
87ffbadc-fcb2-453f-8d25-87d93b1d7840,2616438002,DEFAULT,,MAIN FABRIC (WOVEN),2616438002_MAIN_FABRIC,2616438002_MAIN_FABRIC_REANALYSIS,,,,WEAVING,3.859023767,8.168878726,0.330175223,0.019320464,0.00000004,0.128033774,0.000000066,48.805522456,0.197781015,0.003755309,0.000000001,0,0.000262823,5.460515048,0.002048275,0,0.038449247,0.000006286,0.010131158,,1bd098a0-17e8-408c-8049-64f1681546e8,COMPONENT_LIFECYCLE_STEP
87ffbadc-fcb2-453f-8d25-87d93b1d7840,2616438002,DEFAULT,,MAIN FABRIC (WOVEN),2616438002_MAIN_FABRIC,2616438002_MAIN_FABRIC_REANALYSIS,,,,SPINNING,3.278836138,5.562259907,0.29568934,0.016167242,0.000000024,0.074540784,0.000000045,39.785055599,0,0.0032234,0,0,0,4.89017945,0.001726757,0,0.033660644,0.000002283,0.008715174,,1bd098a0-17e8-408c-8049-64f1681546e8,COMPONENT_LIFECYCLE_STEP
87ffbadc-fcb2-453f-8d25-87d93b1d7840,2616438002,DEFAULT,,MAIN FABRIC (WOVEN),2616438002_MAIN_FABRIC,2616438002_MAIN_FABRIC_REANALYSIS,,,,COMPONENT_TRANSPORT,0.322455634,0,0,0.003796655,0,0.022415867,0.000000045,4.576789643,0.322455634,0.001601876,0,0,0,0,0.000000361,0,0.017787069,0.000000869,0.003172547,,1bd098a0-17e8-408c-8049-64f1681546e8,COMPONENT_LIFECYCLE_STEP
87ffbadc-fcb2-453f-8d25-87d93b1d7840,2616438002,DEFAULT,,MAIN FABRIC (WOVEN),2616438002_MAIN_FABRIC,2616438002_MAIN_FABRIC_REANALYSIS,,,,DYEING,2.642659555,11.609680803,0.112043488,0.017151146,0.000000016,0.032932299,0.000000231,27.188853081,0,0.002598036,0.000000001,0,0,175.943225141,0.000973442,0.000000001,0.027305264,0.000001143,0.007897481,,1bd098a0-17e8-408c-8049-64f1681546e8,COMPONENT_LIFECYCLE_STEP
87ffbadc-fcb2-453f-8d25-87d93b1d7840,2616438002,DEFAULT,,MAIN FABRIC (WOVEN),2616438002_MAIN_FABRIC,2616438002_MAIN_FABRIC_REANALYSIS,,1,REGENERATIVE COTTON,MATERIAL IMPACT,0.505591776,517.563978225,23.96031243,0.022805388,0.000000001,0.002791086,0.000000147,1.228782383,0,0.060461778,0,0,0,3.91270845,0.009022786,0,0.103472655,0.00000068,0.003168999,211b27b5-ab60-4db5-8355-3db4e0fec648,1bd098a0-17e8-408c-8049-64f1681546e8,MATERIAL_IMPACT
87ffbadc-fcb2-453f-8d25-87d93b1d7840,2616438002,DEFAULT,,MAIN FABRIC (WOVEN),2616438002_MAIN_FABRIC,2616438002_MAIN_FABRIC_REANALYSIS,,1,REGENERATIVE COTTON,HARVESTING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211b27b5-ab60-4db5-8355-3db4e0fec648,1bd098a0-17e8-408c-8049-64f1681546e8,MATERIAL_LIFECYCLE_STEP
87ffbadc-fcb2-453f-8d25-87d93b1d7840,2616438002,DEFAULT,,MAIN FABRIC (WOVEN),2616438002_MAIN_FABRIC,2616438002_MAIN_FABRIC_REANALYSIS,,1,REGENERATIVE COTTON,RAW_MATERIAL_MODEL,0.505591776,517.563978225,23.96031243,0.022805388,0.000000001,0.002791086,0.000000147,1.228782383,0,0.060461778,0,0,0,3.91270845,0.009022786,0,0.103472655,0.00000068,0.003168999,211b27b5-ab60-4db5-8355-3db4e0fec648,1bd098a0-17e8-408c-8049-64f1681546e8,MATERIAL_LIFECYCLE_STEP
87ffbadc-fcb2-453f-8d25-87d93b1d7840,2616438002,DEFAULT,,MAIN FABRIC (WOVEN),2616438002_MAIN_FABRIC,2616438002_MAIN_FABRIC_REANALYSIS,,1,REGENERATIVE COTTON,PREPARATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211b27b5-ab60-4db5-8355-3db4e0fec648,1bd098a0-17e8-408c-8049-64f1681546e8,MATERIAL_LIFECYCLE_STEP
980b9ac9-076d-4fab-ba28-12c7990390f5,2616434002,DEFAULT,CHOICE_PLOT_357,,,,182,,,PRODUCT IMPACT,4.249197515,209.196378828,9.526684576,0.0312632,0.000000037,1.314037508,0.000000221,71.257895846,0.242119606,0.028108578,0.000000001,0,0.000101129,73.953572984,0.005167674,0,0.089256327,0.000005825,0.013696939,,,PRODUCT_IMPACT
980b9ac9-076d-4fab-ba28-12c7990390f5,2616434002,DEFAULT,,,,,,,,END_OF_LIFE,0.211834971,0.000239621,0,0.000074277,0,-0.025608371,0.000000001,-0.21753233,0,0.000127585,0,0,0,0,0.000001625,0,0.000446836,0.00000001,0.000187889,,,PRODUCT_LIFECYCLE_STEP
980b9ac9-076d-4fab-ba28-12c7990390f5,2616434002,DEFAULT,,,,,,,,USE_PHASE,0.183023649,0.820078254,0.051586787,0.000781644,0.000000007,1.240604882,0.000000011,27.297679704,0,0.000231819,0,0,0,1.065233214,0.000036121,0,0.001711141,0.000001485,0.000428443,,,PRODUCT_LIFECYCLE_STEP
980b9ac9-076d-4fab-ba28-12c7990390f5,2616434002,DEFAULT,,,,,,,,DISTRIBUTION,0.024531325,0,0,0.000153508,0,0.002981479,0.000000002,0.36449322,0,0.000077519,0,0,0,0,0.000000009,0,0.000809744,0.000000082,0.000152695,,,PRODUCT_LIFECYCLE_STEP
980b9ac9-076d-4fab-ba28-12c7990390f5,2616434002,DEFAULT,,,,,,,,WAREHOUSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,PRODUCT_LIFECYCLE_STEP
980b9ac9-076d-4fab-ba28-12c7990390f5,2616434002,DEFAULT,,,,,,,,PRODUCT_TRANSPORT,0.070873035,0.026188027,0.000894908,0.001356305,0,0.00308583,0.000000007,0.949373742,0.041943982,0.000423552,0,0,0,0.182758794,0.000001009,0,0.004693783,0.000000141,0.001055953,,,PRODUCT_LIFECYCLE_STEP
980b9ac9-076d-4fab-ba28-12c7990390f5,2616434002,DEFAULT,,,,,,,,MANUFACTURING,0.551370298,0.935351683,0.049723229,0.002718689,0.000000004,0.012534806,0.000000008,6.690269664,0,0.000542048,0,0,0,0.822334385,0.000290372,0,0.005660386,0.000000384,0.001465547,,,PRODUCT_LIFECYCLE_STEP
980b9ac9-076d-4fab-ba28-12c7990390f5,2616434002,DEFAULT,,MAIN FABRIC (WOVEN),2616434002_MAIN_FABRIC,2616434002_MAIN_FABRIC_REANALYSIS,182,,,COMPONENT IMPACT,3.207564238,207.414521242,9.424479653,0.026178777,0.000000025,0.080438882,0.000000193,36.173611846,0.200175624,0.026706055,0.000000001,0,0.000101129,71.883246592,0.004838537,0,0.075934437,0.000003724,0.010406412,,120c2a2e-4312-4422-b55c-c0695d1b1a65,COMPONENT_IMPACT
980b9ac9-076d-4fab-ba28-12c7990390f5,2616434002,DEFAULT,,MAIN FABRIC (WOVEN),2616434002_MAIN_FABRIC,2616434002_MAIN_FABRIC_REANALYSIS,,,,WEAVING,0.610488456,1.659897043,0.048191625,0.003122713,0.000000009,0.029386522,0.000000013,8.169667895,0.076101786,0.000585365,0,0,0.000101129,0.797004365,0.000327651,0,0.00581802,0.00000181,0.00157414,,120c2a2e-4312-4422-b55c-c0695d1b1a65,COMPONENT_LIFECYCLE_STEP
980b9ac9-076d-4fab-ba28-12c7990390f5,2616434002,DEFAULT,,MAIN FABRIC (WOVEN),2616434002_MAIN_FABRIC,2616434002_MAIN_FABRIC_REANALYSIS,,,,COMPONENT_TRANSPORT,0.124073838,0,0,0.001460869,0,0.008625133,0.000000017,1.761048023,0.124073838,0.000616367,0,0,0,0,0.000000139,0,0.006844073,0.000000334,0.001220726,,120c2a2e-4312-4422-b55c-c0695d1b1a65,COMPONENT_LIFECYCLE_STEP
980b9ac9-076d-4fab-ba28-12c7990390f5,2616434002,DEFAULT,,MAIN FABRIC (WOVEN),2616434002_MAIN_FABRIC,2616434002_MAIN_FABRIC_REANALYSIS,,,,SPINNING,1.261624053,2.140235313,0.113774757,0.006220799,0.000000009,0.028681655,0.000000017,15.308414628,0,0.001240293,0,0,0,1.88163353,0.000664418,0,0.012951876,0.000000878,0.003353407,,120c2a2e-4312-4422-b55c-c0695d1b1a65,COMPONENT_LIFECYCLE_STEP
980b9ac9-076d-4fab-ba28-12c7990390f5,2616434002,DEFAULT,,MAIN FABRIC (WOVEN),2616434002_MAIN_FABRIC,2616434002_MAIN_FABRIC_REANALYSIS,,,,DYEING,1.016837292,4.467149907,0.043111871,0.006599384,0.000000006,0.012671624,0.000000089,10.461672856,0,0.000999667,0.000000001,0,0,67.699084515,0.000374559,0,0.010506465,0.00000044,0.003038777,,120c2a2e-4312-4422-b55c-c0695d1b1a65,COMPONENT_LIFECYCLE_STEP
980b9ac9-076d-4fab-ba28-12c7990390f5,2616434002,DEFAULT,,MAIN FABRIC (WOVEN),2616434002_MAIN_FABRIC,2616434002_MAIN_FABRIC_REANALYSIS,,1,REGENERATIVE COTTON,MATERIAL IMPACT,0.194540599,199.147238979,9.2194014,0.008775012,0,0.001073948,0.000000056,0.472808443,0,0.023264363,0,0,0,1.505524181,0.00347177,0,0.039814003,0.000000262,0.001219361,f0ad9834-109d-4a49-a06c-f4ed00dede69,120c2a2e-4312-4422-b55c-c0695d1b1a65,MATERIAL_IMPACT
980b9ac9-076d-4fab-ba28-12c7990390f5,2616434002,DEFAULT,,MAIN FABRIC (WOVEN),2616434002_MAIN_FABRIC,2616434002_MAIN_FABRIC_REANALYSIS,,1,REGENERATIVE COTTON,HARVESTING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f0ad9834-109d-4a49-a06c-f4ed00dede69,120c2a2e-4312-4422-b55c-c0695d1b1a65,MATERIAL_LIFECYCLE_STEP
980b9ac9-076d-4fab-ba28-12c7990390f5,2616434002,DEFAULT,,MAIN FABRIC (WOVEN),2616434002_MAIN_FABRIC,2616434002_MAIN_FABRIC_REANALYSIS,,1,REGENERATIVE COTTON,PREPARATION,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f0ad9834-109d-4a49-a06c-f4ed00dede69,120c2a2e-4312-4422-b55c-c0695d1b1a65,MATERIAL_LIFECYCLE_STEP
980b9ac9-076d-4fab-ba28-12c7990390f5,2616434002,DEFAULT,,MAIN FABRIC (WOVEN),2616434002_MAIN_FABRIC,2616434002_MAIN_FABRIC_REANALYSIS,,1,REGENERATIVE COTTON,RAW_MATERIAL_MODEL,0.194540599,199.147238979,9.2194014,0.008775012,0,0.001073948,0.000000056,0.472808443,0,0.023264363,0,0,0,1.505524181,0.00347177,0,0.039814003,0.000000262,0.001219361,f0ad9834-109d-4a49-a06c-f4ed00dede69,120c2a2e-4312-4422-b55c-c0695d1b1a65,MATERIAL_LIFECYCLE_STEP
a48f65a9-8c9e-4eb4-9191-c4ad17bf364e,2615839001,DEFAULT,CHOICE_PLOT_357,,,,362,,,PRODUCT IMPACT,8.528383571,415.61786241,18.913783529,0.062704224,0.000000066,1.142797677,0.00000043,112.797534903,0.481578557,0.055921869,0.000000002,0,0.000201146,146.264757642,0.01039054,0.000000001,0.178519828,0.000010023,0.027516254,,,PRODUCT_IMPACT
a48f65a9-8c9e-4eb4-9191-c4ad17bf364e,2615839001,DEFAULT,,,,,,,,END_OF_LIFE,0.421685533,0.001853482,0,0.000148821,0,-0.050934633,0.000000001,-0.428232344,0,0.000254117,0,0,0,0,0.000003234,0,0.00089324,0.00000002,0.000374575,,,PRODUCT_LIFECYCLE_STEP
a48f65a9-8c9e-4eb4-9191-c4ad17bf364e,2615839001,DEFAULT,,,,,,,,USE_PHASE,0.146059515,0.654452211,0.041168128,0.00062378,0.000000006,0.990047722,0.000000008,21.784539151,0,0.000185,0,0,0,0.850094766,0.000028826,0,0.001365552,0.000001185,0.000341913,,,PRODUCT_LIFECYCLE_STEP
a48f65a9-8c9e-4eb4-9191-c4ad17bf364e,2615839001,DEFAULT,,,,,,,,DISTRIBUTION,0.048793075,0,0,0.000305329,0,0.005930194,0.000000004,0.72498102,0,0.000154186,0,0,0,0,0.000000018,0,0.00161059,0.000000162,0.000303713,,,PRODUCT_LIFECYCLE_STEP
a48f65a9-8c9e-4eb4-9191-c4ad17bf364e,2615839001,DEFAULT,,,,,,,,WAREHOUSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,PRODUCT_LIFECYCLE_STEP
a48f65a9-8c9e-4eb4-9191-c4ad17bf364e,2615839001,DEFAULT,,,,,,,,PRODUCT_TRANSPORT,0.140967245,0.052088274,0.001779982,0.002697705,0.000000001,0.00613775,0.000000013,1.888314806,0.083427041,0.00084245,0,0,0,0.36350925,0.000002007,0,0.009335987,0.00000028,0.002100302,,,PRODUCT_LIFECYCLE_STEP
a48f65a9-8c9e-4eb4-9191-c4ad17bf364e,2615839001,DEFAULT,,,,,,,,MANUFACTURING,0.551370298,0.935351683,0.049723229,0.002718689,0.000000004,0.012534806,0.000000008,6.690269664,0,0.000542048,0,0,0,0.822334385,0.000290372,0,0.005660386,0.000000384,0.001465547,,,PRODUCT_LIFECYCLE_STEP
a48f65a9-8c9e-4eb4-9191-c4ad17bf364e,2615839001,DEFAULT,,MAIN FABRIC (WOVEN),2615839001_MAIN_FABRIC,2615839001_MAIN_FABRIC,362,,,COMPONENT IMPACT,7.219507906,413.974116761,18.821112191,0.056209899,0.000000055,0.179081839,0.000000396,82.137662606,0.398151515,0.053944068,0.000000002,0,0.000201146,144.228819241,0.010066082,0.000000001,0.159654072,0.000007992,0.022930205,,cf66c415-12a3-4bfd-9d22-bc7da3fd0087,COMPONENT_IMPACT
a48f65a9-8c9e-4eb4-9191-c4ad17bf364e,2615839001,DEFAULT,,MAIN FABRIC (WOVEN),2615839001_MAIN_FABRIC,2615839001_MAIN_FABRIC,,,,COMPONENT_TRANSPORT,0.246784227,0,0,0.002905685,0,0.017155484,0.000000035,3.502743871,0.246784227,0.00122596,0,0,0,0,0.000000277,0,0.013612936,0.000000665,0.002428038,,cf66c415-12a3-4bfd-9d22-bc7da3fd0087,COMPONENT_LIFECYCLE_STEP
a48f65a9-8c9e-4eb4-9191-c4ad17bf364e,2615839001,DEFAULT,,MAIN FABRIC (WOVEN),2615839001_MAIN_FABRIC,2615839001_MAIN_FABRIC,,,,SPINNING,2.509384105,4.256951557,0.226299241,0.012373238,0.000000019,0.057048126,0.000000034,30.448604919,0,0.002466957,0,0,0,3.742589769,0.001321535,0,0.025761423,0.000001747,0.006669964,,cf66c415-12a3-4bfd-9d22-bc7da3fd0087,COMPONENT_LIFECYCLE_STEP
a48f65a9-8c9e-4eb4-9191-c4ad17bf364e,2615839001,DEFAULT,,MAIN FABRIC (WOVEN),2615839001_MAIN_FABRIC,2615839001_MAIN_FABRIC,,,,WEAVING,2.053895637,4.725908189,0.171572268,0.010351134,0.000000024,0.077538133,0.000000038,26.437510353,0.151367288,0.001989728,0,0,0.000201146,2.837502285,0.00109388,0,0.020191748,0.000004184,0.005362719,,cf66c415-12a3-4bfd-9d22-bc7da3fd0087,COMPONENT_LIFECYCLE_STEP
a48f65a9-8c9e-4eb4-9191-c4ad17bf364e,2615839001,DEFAULT,,MAIN FABRIC (WOVEN),2615839001_MAIN_FABRIC,2615839001_MAIN_FABRIC,,,,DYEING,2.022500548,8.885210255,0.085749984,0.013126247,0.000000012,0.025204,0.000000177,20.808382274,0,0.001988349,0.000000001,0,0,134.654223046,0.000745002,0,0.020897475,0.000000875,0.006044161,,cf66c415-12a3-4bfd-9d22-bc7da3fd0087,COMPONENT_LIFECYCLE_STEP
a48f65a9-8c9e-4eb4-9191-c4ad17bf364e,2615839001,DEFAULT,,MAIN FABRIC (WOVEN),2615839001_MAIN_FABRIC,2615839001_MAIN_FABRIC,,1,REGENERATIVE COTTON,MATERIAL IMPACT,0.386943389,396.10604676,18.337490697,0.017453595,0.000000001,0.002136095,0.000000112,0.94042119,0,0.046273073,0,0,0,2.994504141,0.006905388,0,0.079190489,0.000000521,0.002425323,0f34cfe5-cf68-4341-928a-ead80ff0e347,cf66c415-12a3-4bfd-9d22-bc7da3fd0087,MATERIAL_IMPACT
a48f65a9-8c9e-4eb4-9191-c4ad17bf364e,2615839001,DEFAULT,,MAIN FABRIC (WOVEN),2615839001_MAIN_FABRIC,2615839001_MAIN_FABRIC,,1,REGENERATIVE COTTON,HARVESTING,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0f34cfe5-cf68-4341-928a-ead80ff0e347,cf66c415-12a3-4bfd-9d22-bc7da3fd0087,MATERIAL_LIFECYCLE_STEP
a48f65a9-8c9e-4eb4-9191-c4ad17bf364e,2615839001,DEFAULT,,MAIN FABRIC (WOVEN),2615839001_MAIN_FABRIC,2615839001_MAIN_FABRIC,,1,REGENERATIVE COTTON,RAW_MATERIAL_MODEL,0.386943389,396.10604676,18.337490697,0.017453595,0.000000001,0.002136095,0.000000112,0.94042119,0,0.046273073,0,0,0,2.994504141,0.006905388,0,0.079190489,0.000000521,0.002425323,0f34cfe5-cf68-4341-928a-ead80ff0e347,cf66c415-12a3-4bfd-9d22-bc7da3fd0087,MATERIAL_LIFECYCLE_STEP
